competitor,method,uid,path_str,sem_path,depth,is_leaf,n_leaves,subtree_items,count_known,best_staples,best_staples_uid,best_score,best_sem,best_lex,alt_staples,status,match_set,A_raw,AAS_leaf,CRS_leaf,coverage,coverage_leaf,coverage_items,AAS,AAS_ppr,sibling_coverage,CRS,crs_driver,n_gap_leaves,gap_leaves_example,concept_id
Wayfair,G,Wayfair::Restaurant Furniture > Outdoor Restaurant Furniture > Outdoor Shades,Restaurant Furniture > Outdoor Restaurant Furniture > Outdoor Shades,Restaurant Furniture > Outdoor Restaurant Furniture > Outdoor Shades,3,True,1,,False,Furniture > Lamps & Lighting > Lamp Shades,Staples::Furniture > Lamps & Lighting > Lamp Shades,0.35157365,,0.4358791,"Gift Shop > Professional Gifts > Compasses > Outdoor Decor | Furniture > Decor > Curtains, Blinds & Shades | Gift Shop > Professional Gifts > Compasses > Outdoor Heaters",matched,Staples::Furniture > Lamps & Lighting > Lamp Shades | Staples::Gift Shop > Professional Gifts > Compasses > Outdoor Decor,0.008471612073433495,100.0,21.30275229357798,1.0,1.0,,97.5,100.0,0.9166666666666666,21.30275229357798,Gift Shop > Professional Gifts > Compasses > Outdoor Decor,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Outdoor Restaurant Furniture > Umbrellas,Restaurant Furniture > Outdoor Restaurant Furniture > Umbrellas,Restaurant Furniture > Outdoor Restaurant Furniture > Umbrellas,3,True,1,,False,Furniture > Cubicle & Panel Systems,Staples::Furniture > Cubicle & Panel Systems,0.108875014,,0.0,Furniture > Daycare & Nursery | Furniture > Decor | Furniture > File Cabinets,gap,,-0.17087101903216603,100.0,0.0,0.0,0.0,,100.0,100.0,1.0,0.0,Furniture > Cubicle & Panel Systems,1,Umbrellas,1930
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture,Restaurant Furniture > Restaurant Dining & Bar Furniture,Restaurant Furniture > Restaurant Dining & Bar Furniture,2,False,12,,False,Restaurant & Foodservice Supplies > Restaurant Janitorial,Staples::Restaurant & Foodservice Supplies > Restaurant Janitorial,0.36200368,,0.37817872,Furniture | Restaurant & Foodservice Supplies > Restaurant Systems | Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,matched,Staples::Restaurant & Foodservice Supplies > Restaurant Janitorial | Staples::Furniture | Staples::Restaurant & Foodservice Supplies > Restaurant Systems | Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,0.439021585417076,100.0,60.0,1.0,1.0,,98.42105263157895,100.0,0.9473684210526315,60.0,Furniture,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Kitchen & Dining Chairs,Restaurant Furniture > Restaurant Dining & Bar Furniture > Kitchen & Dining Chairs,Restaurant Furniture > Restaurant Dining & Bar Furniture > Kitchen & Dining Chairs,3,True,1,,False,Furniture > Chairs & Seating > Breakroom & Dining Chairs,Staples::Furniture > Chairs & Seating > Breakroom & Dining Chairs,0.7586653,,1.0,Furniture > Home & Office Tables > Breakroom & Dining Tables | Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks | Furniture > Chairs & Seating,matched,Staples::Furniture > Chairs & Seating > Breakroom & Dining Chairs,0.0001115054329445541,100.0,58.218867924528304,1.0,1.0,,100.0,100.0,1.0,58.218867924528304,Furniture > Home & Office Tables > Breakroom & Dining Tables,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Bar Stools & Counter Stools,Restaurant Furniture > Restaurant Dining & Bar Furniture > Bar Stools & Counter Stools,Restaurant Furniture > Restaurant Dining & Bar Furniture > Bar Stools & Counter Stools,3,True,1,,False,Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools,Staples::Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools,0.5840276,,0.8087713,Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Chairs & Stools | Furniture > Chairs & Seating > Stools & Ottomans | Retail Store Supplies > Spa & Salon > Spa & Massage > Massage Stools,matched,Staples::Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools,0.38837781801085897,100.0,21.949259133458888,1.0,1.0,,100.0,100.0,1.0,21.949259133458888,Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Chairs & Stools,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Booths,Restaurant Furniture > Restaurant Dining & Bar Furniture > Booths,Restaurant Furniture > Restaurant Dining & Bar Furniture > Booths,3,True,1,,False,Furniture > Cubicle & Panel Systems > Privacy Booths,Staples::Furniture > Cubicle & Panel Systems > Privacy Booths,0.4736871,,0.61372834,Furniture > Bookcases & Bookshelves | Restaurant & Foodservice Supplies > Tabletop > Placemats & Tablecloths | Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,matched,Staples::Furniture > Cubicle & Panel Systems > Privacy Booths,0.5040316156938404,100.0,50.43522012578616,1.0,1.0,,100.0,100.0,1.0,50.43522012578616,Furniture > Cubicle & Panel Systems > Privacy Booths,0,,282
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Tables,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Tables,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Tables,3,True,1,,False,Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,0.45462656,,0.49198747,Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems | Restaurant & Foodservice Supplies > Restaurant Apparel,matched,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Restaurant Janitorial | Staples::Restaurant & Foodservice Supplies > Restaurant Systems | Staples::Restaurant & Foodservice Supplies > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Custom Restaurant Supplies | Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport | Staples::Restaurant & Foodservice Supplies > Commercial Restaurant Equipment | Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel > Restaurant Worker Shoes | Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Restaurant Carts & Dollies,0.7561064797389969,100.0,44.485488126649074,1.0,1.0,,100.0,100.0,1.0,44.485488126649074,Restaurant & Foodservice Supplies > Restaurant Systems,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table & Chair Sets,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table & Chair Sets,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table & Chair Sets,3,True,1,,False,Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,0.38024276,,0.3878502,Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems | Restaurant & Foodservice Supplies > Restaurant Apparel,matched,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Restaurant Janitorial | Staples::Restaurant & Foodservice Supplies > Restaurant Systems | Staples::Restaurant & Foodservice Supplies > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Custom Restaurant Supplies | Staples::Restaurant & Foodservice Supplies > Restaurant Storage & Transport | Staples::Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,0.7254388012584988,100.0,44.485488126649074,1.0,1.0,,100.0,100.0,1.0,44.485488126649074,Restaurant & Foodservice Supplies > Restaurant Systems,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > High Top Restaurant Tables,Restaurant Furniture > Restaurant Dining & Bar Furniture > High Top Restaurant Tables,Restaurant Furniture > Restaurant Dining & Bar Furniture > High Top Restaurant Tables,3,True,1,,False,Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,0.3616426,,0.3618099,Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems | Restaurant & Foodservice Supplies > Restaurant Apparel,matched,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Restaurant Janitorial | Staples::Restaurant & Foodservice Supplies > Restaurant Systems | Staples::Restaurant & Foodservice Supplies > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Custom Restaurant Supplies,0.6369750197464163,100.0,44.485488126649074,1.0,1.0,,100.0,100.0,1.0,44.485488126649074,Restaurant & Foodservice Supplies > Restaurant Systems,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Low Top Restaurant Tables,Restaurant Furniture > Restaurant Dining & Bar Furniture > Low Top Restaurant Tables,Restaurant Furniture > Restaurant Dining & Bar Furniture > Low Top Restaurant Tables,3,True,1,,False,Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel,0.36954293,,0.37287042,Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems | Restaurant & Foodservice Supplies > Restaurant Apparel,matched,Staples::Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Restaurant Janitorial | Staples::Restaurant & Foodservice Supplies > Restaurant Systems | Staples::Restaurant & Foodservice Supplies > Restaurant Apparel | Staples::Restaurant & Foodservice Supplies > Custom Restaurant Supplies,0.6424719574349895,100.0,44.485488126649074,1.0,1.0,,100.0,100.0,1.0,44.485488126649074,Restaurant & Foodservice Supplies > Restaurant Systems,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table Tops,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table Tops,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table Tops,3,True,1,,False,Furniture > Home & Office Tables > Table Components > Table Tops,Staples::Furniture > Home & Office Tables > Table Components > Table Tops,0.5066565,,0.69397616,Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel | Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems,matched,Staples::Furniture > Home & Office Tables > Table Components > Table Tops,0.7169753047494297,100.0,56.344954128440364,1.0,1.0,,100.0,100.0,1.0,56.344954128440364,Furniture > Home & Office Tables > Table Components > Table Tops,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table Bases,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table Bases,Restaurant Furniture > Restaurant Dining & Bar Furniture > Restaurant Table Bases,3,True,1,,False,Furniture > Home & Office Tables > Table Components > Table Bases,Staples::Furniture > Home & Office Tables > Table Components > Table Bases,0.51080734,,0.6997873,Restaurant & Foodservice Supplies > Restaurant Apparel > Restaurant Apparel | Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems,matched,Staples::Furniture > Home & Office Tables > Table Components > Table Bases,0.5851490475645151,100.0,51.7651376146789,1.0,1.0,,100.0,100.0,1.0,51.7651376146789,Furniture > Home & Office Tables > Table Components > Table Bases,0,,306
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Table Parts,Restaurant Furniture > Restaurant Dining & Bar Furniture > Table Parts,Restaurant Furniture > Restaurant Dining & Bar Furniture > Table Parts,3,True,1,,False,"Tools, Parts & Supplies","Staples::Tools, Parts & Supplies",0.26942563,,0.26942563,Furniture > Lamps & Lighting > Table Lamps | Furniture > Home & Office Tables | Furniture > Home & Office Tables > Table Components > Table Tops,likely,,-0.06279419719100596,100.0,6.091393679380416,1.0,1.0,,100.0,100.0,1.0,6.091393679380416,"Tools, Parts & Supplies",0,,1931
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Table Components,Restaurant Furniture > Restaurant Dining & Bar Furniture > Table Components,Restaurant Furniture > Restaurant Dining & Bar Furniture > Table Components,3,True,1,,False,Furniture > Home & Office Tables > Table Components,Staples::Furniture > Home & Office Tables > Table Components,0.7582857,,1.0,Furniture > Desks > Desk Components & Hutches > Desk Components | Computers & Accessories > Computer Parts & Components | Furniture > Desks > Desk Components & Hutches,matched,Staples::Furniture > Home & Office Tables > Table Components,0.3811959703170609,100.0,71.47229551451187,1.0,1.0,,100.0,100.0,1.0,71.47229551451187,Computers & Accessories > Computer Parts & Components,0,,5
Wayfair,G,Wayfair::Restaurant Furniture > Restaurant Dining & Bar Furniture > Room Dividers,Restaurant Furniture > Restaurant Dining & Bar Furniture > Room Dividers,Restaurant Furniture > Restaurant Dining & Bar Furniture > Room Dividers,3,True,1,,False,Furniture > Decor > Home & Office Decor > Accent Room Dividers,Staples::Furniture > Decor > Home & Office Decor > Accent Room Dividers,0.5957234,,0.799317,Furniture > Cubicle & Panel Systems > Office Partitions & Dividers | Gift Shop > Game Room & Toys > Game Room | Healthcare Supplies > Patient Care > Medical Practice Furniture > Exam Room Tables,matched,Staples::Furniture > Decor > Home & Office Decor > Accent Room Dividers,0.011408582973636316,100.0,57.26733231844392,1.0,1.0,,100.0,100.0,1.0,57.26733231844392,Furniture > Cubicle & Panel Systems > Office Partitions & Dividers,0,,5
Wayfair,G,Wayfair::Restaurant Appliances & Equipment,Restaurant Appliances & Equipment,Restaurant Appliances & Equipment,1,False,34,,False,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,Staples::Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,0.42149377,,0.42149377,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment | Restaurant & Foodservice Supplies > Restaurant Janitorial | Restaurant & Foodservice Supplies > Restaurant Systems,matched,Staples::Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories | Staples::Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,-0.12110438237767045,100.0,44.485488126649074,0.9411764705882353,0.9411764705882353,,83.59801063282457,83.59801063282457,,44.485488126649074,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,2,"Home Brewing, Sous Vide",5
Wayfair,G,Wayfair::Restaurant Appliances & Equipment > Beverage Equipment,Restaurant Appliances & Equipment > Beverage Equipment,Restaurant Appliances & Equipment > Beverage Equipment,2,False,10,,False,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,Staples::Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,0.32013723,,0.28490508,"TV & Streaming Media > DJ Equipment & Musical Instruments > Stage Equipment | Coffee, Water & Snacks > Water & Beverages | Tools, Parts & Supplies > Tool & Garage Organization > Garage Storage Equipment",likely,,-0.00686753315447449,100.0,28.129290454792528,0.9,0.9,,96.45530612244897,96.72186588921282,0.9583333333333334,53.501493132957286,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,1,Home Brewing,1932
