unit_id,gap_type,name,example_paths,home_L1,home_path,nearest_staples_shelf,nearest_staples_score,k,carriers,members_n,member_competitors,contradicting_peers,soft_gap_share,PC,GS,AAS,CRS,AAS_V,AAS_G,CRS_V,CRS_G,competitor_shelves,competitor_items_counted,staples_shelves,crs_driver,centroid_uid,labelled_members,competitor_view,staples_items,median_depth_gap,staples_depth,label,label_V,label_G,zone_before_verify,O,evidence,action,theme,p_approved,p_top_n,verify_outcome,rank_in_zone,aisle,competitor_dept,family,display
E0154,ENTER,Snoring,Walmart: Health and Medicine > Sleep & Snoring Aids > Snoring,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,0.8119150192898199,2,"Amazon, Walmart",1,1,1,0.0,0.4,0.8441170255993499,33.54606804377259,2.009786428798229,10.639074863055386,56.4530612244898,4.019572857596458,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,Walmart::Health and Medicine > Sleep & Snoring Aids > Snoring,1,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5253051168236703,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,26,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Snoring
E0245,ENTER,Handball,Walmart: Sports & Outdoors > Sports > Handball,School Supplies,School Supplies > Teacher Supplies,Furniture > Decor > Wall Art > Sports Art,0.6771971676198119,2,"Amazon, Walmart",1,1,0,1.0,0.4,0.8441170255993499,29.817472355538953,0.0,5.916007303712721,53.71893740736518,0.0,0.0,1.0,0.0,0,Furniture > Decor > Wall Art > Sports Art,Walmart::Sports & Outdoors > Sports > Handball,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5248933760263893,B,"Pass - real gap, wrong store for Staples",Home décor & furnishings,0.0,0.0,,27,Furniture > Decor,Sports & Outdoors,Competitor dept: Sports & Outdoors,Handball
E0390,ENTER,Beekeeping Supplies,"Amazon: Patio, Lawn & Garden > Farm & Ranch > Beekeeping Supplies",Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.6505766643118059,2,"Amazon, Walmart",1,1,0,1.0,0.4,0.8789605851279967,28.36725377917448,1.569697684966601,15.203895313451005,41.53061224489795,0.0,3.139395369933202,1.0,0.0,0,Expanded Assortment > Pet Supplies & Accessories > Bird Supplies,"Amazon::Patio, Lawn & Garden > Farm & Ranch > Beekeeping Supplies",0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.524375590611005,B,"Pass - real gap, wrong store for Staples",Outdoor living & grounds,0.0,0.0,,28,Facilities > Grounds Maintenance,"Patio, Lawn & Garden","Competitor dept: Patio, Lawn & Garden",Beekeeping Supplies
E0376,ENTER,Printmaking Inks,"Amazon: Arts, Crafts & Sewing > Printmaking > Printmaking Inks",Arts & Crafts,Arts & Crafts > Pastels,Arts & Crafts > Pastels,0.6770969201308831,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,29.52872172606109,0.0,9.60438222763238,49.4530612244898,0.0,0.0,1.0,0.0,0,Arts & Crafts > Pastels,"Amazon::Arts, Crafts & Sewing > Printmaking > Printmaking Inks",0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5240271241379557,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,29,Arts & Crafts > Pastels,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Printmaking Inks
E0347,ENTER,Charms,"Amazon: Arts, Crafts & Sewing > Beading & Jewelry Making > Charms",Arts & Crafts,Arts & Crafts > Crafting,"Gift Shop > Home, Personal & Travel > Jewelry Boxes & Cases",0.7166391897026949,2,"Amazon, Walmart",1,1,1,0.0,0.4,0.8441170255993499,28.825090985877004,0.0,18.41752891052952,39.23265306122449,0.0,0.0,1.0,0.0,0,"Gift Shop > Home, Personal & Travel > Jewelry Boxes & Cases","Amazon::Arts, Crafts & Sewing > Beading & Jewelry Making > Charms",1,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5219162319174034,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,30,Arts & Crafts > Crafting,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Charms
E0264,ENTER,Embroidery,"Amazon: Arts, Crafts & Sewing > Needlework > Embroidery",Retail Store Supplies,Retail Store Supplies > Sewing & Tailoring,Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,0.7366210940137852,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,27.876733700175137,0.0,21.65550821667681,34.09795918367347,0.0,0.0,1.0,0.0,0,Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,"Amazon::Arts, Crafts & Sewing > Needlework > Embroidery",0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5190711600602979,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,31,Retail Store Supplies > Sewing & Tailoring,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Embroidery
E0274,ENTER,Beads,Walmart: Arts Crafts & Sewing > Beading & Jewelry Making > Beads,Arts & Crafts,Arts & Crafts > Crafting,"Gift Shop > Home, Personal & Travel > Jewelry Boxes & Cases",0.6696389940752938,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8635197074360017,25.20396487261977,0.0,4.52221545952526,45.885714285714286,0.0,0.0,2.0,0.0,0,"Gift Shop > Home, Personal & Travel > Jewelry Boxes & Cases",Walmart::Arts Crafts & Sewing > Beading & Jewelry Making > Beads,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5178437922204598,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,32,Arts & Crafts > Crafting,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Beads
E0045,ENTER,Pre-Workout,Amazon: Health & Personal Care > Sports Nutrition > Pre-Workout | Walmart: Health and Medicine > Protein > Pre Workout,Healthcare Supplies,Healthcare Supplies > Patient Care,Expanded Assortment > Fitness,0.7324359408044072,2,"Amazon, Walmart",2,2,0,0.5,0.4,0.8441170255993499,27.18704950795387,0.0,23.414485696895923,30.959613319011815,0.0,0.0,2.0,0.0,0,Expanded Assortment > Fitness,Amazon::Health & Personal Care > Sports Nutrition > Pre-Workout,1,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5170021074836341,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,33,Healthcare Supplies > OTC Pharmaceuticals,Health & Personal Care,Competitor dept: Health & Personal Care,Pre-Workout
E0256,ENTER,"Soils, Fertilizers & Mulches","Amazon: Patio, Lawn & Garden > Farm & Ranch > Soils, Fertilizers & Mulches",Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.6704886494568649,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,26.59884233669122,0.0,8.66707242848448,44.53061224489796,0.0,0.0,1.0,0.0,0,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,"Amazon::Patio, Lawn & Garden > Farm & Ranch > Soils, Fertilizers & Mulches",0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5152374859698461,B,"Pass - real gap, wrong store for Staples",Outdoor living & grounds,0.0,0.0,,34,Facilities > Grounds Maintenance,"Patio, Lawn & Garden","Competitor dept: Patio, Lawn & Garden","Soils, Fertilizers & Mulches"
E0363,ENTER,Cross-Stitch,"Amazon: Arts, Crafts & Sewing > Needlework > Cross-Stitch",Retail Store Supplies,Retail Store Supplies > Sewing & Tailoring,Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,0.7378553065643632,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,26.099496938154445,0.0,18.101034692635427,34.09795918367347,0.0,0.0,1.0,0.0,0,Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,"Amazon::Arts, Crafts & Sewing > Needlework > Cross-Stitch",0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5137394497742358,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,35,Retail Store Supplies > Sewing & Tailoring,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Cross-Stitch
E0126,ENTER,Halloween Lights,Wayfair: Holiday > Halloween > Halloween Lights,Party Supplies,Party Supplies > Party Favors & Costumes,Furniture > Decor > Seasonal Decor > Holiday Lighting,0.7015842631490452,2,"Walmart, Wayfair",1,1,0,1.0,0.4,0.8254716174360845,27.229035673916556,0.0,16.567255021302497,37.89081632653061,0.0,0.0,1.0,0.0,0,Furniture > Decor > Seasonal Decor > Holiday Lighting,Wayfair::Holiday > Halloween > Halloween Lights,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5106021731243792,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,36,Gift Shop > Holiday Cards,Holiday,Competitor dept: Holiday,Halloween Lights
E0280,ENTER,Latch Hook,"Amazon: Arts, Crafts & Sewing > Needlework > Latch Hook",Retail Store Supplies,Retail Store Supplies > Sewing & Tailoring,Retail Store Supplies > Sewing & Tailoring > Needle Arts,0.6995834437529853,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,24.96742146645633,0.0,15.836883749239195,34.09795918367347,0.0,0.0,1.0,0.0,0,"Office Supplies > Tape, Fasteners & Adhesives > Mounting > Hook and Loop Fasteners","Amazon::Arts, Crafts & Sewing > Needlework > Latch Hook",0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5103432233591414,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,37,Retail Store Supplies > Sewing & Tailoring,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Latch Hook
E0343,ENTER,Arbors,Walmart: Patio & Garden > Garden Center > Arbors | Wayfair: Outdoor > Garden > Arbors,Furniture,Furniture > Decor,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.7885476256825912,2,"Walmart, Wayfair",2,2,0,1.0,0.4,0.8254716174360845,29.93232654122314,2.174111282675521,12.97017650639075,46.894476576055524,0.0,4.348222565351042,2.0,0.0,0,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,Walmart::Patio & Garden > Garden Center > Arbors,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5074346686155665,B,"Pass - real gap, wrong store for Staples",Outdoor living & grounds,0.0,0.0,,38,Facilities > Grounds Maintenance,Patio & Garden,Competitor dept: Patio & Garden,Arbors
E0193,ENTER,Livestock Supplies,"Amazon: Patio, Lawn & Garden > Farm & Ranch > Livestock Supplies",Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.6423684969248504,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,31.331343858298034,4.205495142019712,21.132075471698112,41.53061224489795,0.0,8.410990284039425,1.0,0.0,0,Expanded Assortment > Pet Supplies & Accessories > Bird Supplies,"Amazon::Patio, Lawn & Garden > Farm & Ranch > Livestock Supplies",1,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5071696277275786,B,"Pass - real gap, wrong store for Staples",Outdoor living & grounds,0.0,0.0,,39,Facilities > Grounds Maintenance,"Patio, Lawn & Garden","Competitor dept: Patio, Lawn & Garden",Livestock Supplies
E0403,ENTER,Hydration,Amazon: Health & Personal Care > Sports Nutrition > Hydration,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.7086141476366966,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,23.25118933757313,0.0,18.56360316494218,27.93877551020408,0.0,0.0,1.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,Amazon::Health & Personal Care > Sports Nutrition > Hydration,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.5051945269724918,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,40,Healthcare Supplies > OTC Pharmaceuticals,Health & Personal Care,Competitor dept: Health & Personal Care,Hydration
E0368,ENTER,Latches,Amazon: Industrial & Scientific > Industrial Hardware > Latches,Facilities,Facilities > Hardware,Facilities > Hardware > Door Hardware,0.7539578699542422,1,Amazon,1,1,0,0.0,0.2,0.904,39.45234056440039,0.0,26.07425441265977,52.830426716141005,0.0,0.0,1.0,0.0,0,Facilities > Hardware > Door Hardware,Amazon::Industrial & Scientific > Industrial Hardware > Latches,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5047570216932011,C,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,41,"Tools, Parts & Supplies > Measuring & Leveling Tools",Industrial & Scientific,Competitor dept: Industrial & Scientific,Latches
E0375,ENTER,Dried & Preserved Flora,Amazon: Home & Kitchen > Home Décor > Dried & Preserved Flora,Furniture,Furniture > Decor,Party Supplies > Party Décor,0.7122736147154878,1,Amazon,1,1,0,0.0,0.2,0.904,39.170972936289,0.0,13.633597078514914,64.70834879406308,0.0,0.0,1.0,0.0,0,Party Supplies > Party Décor,Amazon::Home & Kitchen > Home Décor > Dried & Preserved Flora,0,,,,,OFF-BRAND,OFF-BRAND,CURATE,OFF-BRAND,0.503912918808867,C,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,42,Party Supplies > Party Décor,Home & Kitchen,Competitor dept: Home & Kitchen,Dried & Preserved Flora
E0107,ENTER,Thanksgiving Decorations,Wayfair: Holiday > Thanksgiving > Thanksgiving Decorations | Wayfair: Holiday > Thanksgiving > Thanksgiving Bedding & Bath,Gift Shop,Gift Shop > Holiday Cards,Gift Shop > Holiday Cards,0.6800533492925801,2,"Walmart, Wayfair",2,1,0,1.0,0.4,0.8254716174360845,28.094996708360767,1.9378482627212454,15.483870967741936,40.7061224489796,0.0,3.875696525442491,2.0,0.0,0,Furniture > Decor > Beds & Bedding > Bedding,Wayfair::Holiday > Thanksgiving > Thanksgiving Decorations,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.5032550178538187,B,"Pass - real gap, wrong store for Staples",Home décor & furnishings,0.0,0.0,,43,Gift Shop > Holiday Cards,Holiday,Competitor dept: Holiday,Thanksgiving Decorations
E0173,ENTER,Racquetball,Walmart: Sports & Outdoors > Sports > Racquetball,Fitness,Fitness > Fitness Equipment,Furniture > Decor > Wall Art > Sports Art,0.6741357243544002,2,"Amazon, Walmart",1,1,0,0.6666666666666666,0.4,0.8789605851279967,20.027271095982883,1.623621751100589,2.6252789612497467,37.42926323071602,0.0,3.247243502201178,3.0,0.0,0,Furniture > Decor > Wall Art > Sports Art,Walmart::Sports & Outdoors > Sports > Racquetball,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.4994745979068991,B,"Pass - real gap, wrong store for Staples",Home décor & furnishings,0.0,0.0,,44,Furniture > Decor,Sports & Outdoors,Competitor dept: Sports & Outdoors,Racquetball
E0004,ENTER,Protein Shakes,Amazon: Health & Personal Care > Sports Nutrition > Protein | Walmart: Health and Medicine > Weight Loss > Protein Shakes | Walmart: Health and Medicine > Protein > Protein Shakes | Walmart: Health and Medicine > Protein > Core Power Protein Shakes | Walmart: Health and Medicine > Protein > Soy Protein | Walmart: Health and Medicine > Protein > Protein2o | Walmart: Health and Medicine > Protein > Protein on the Go | Walmart: Health and Medicine > Protein > Protein Bars | Walmart: Health and Medicine > Protein > Protein for Women,Healthcare Supplies,Healthcare Supplies > OTC Pharmaceuticals,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.6757754507497532,2,"Amazon, Walmart",9,2,0,0.8888888888888888,0.4,0.8441170255993499,21.245944514895957,0.0,9.915466287955637,32.576422741836275,0.0,0.0,9.0,0.0,0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,Walmart::Health and Medicine > Protein > Protein Shakes,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.4991787925044603,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,45,Healthcare Supplies > OTC Pharmaceuticals,Health and Medicine,Competitor dept: Health and Medicine,Protein Shakes
E0010,ENTER,Easter Eggs,Walmart: Seasonal > Easter > Easter Egg Hunt | Walmart: Seasonal > Easter > Easter Eggs | Walmart: Seasonal > Easter > Easter Baking | Walmart: Seasonal > Easter > Easter Character Shop | Walmart: Seasonal > Easter > Easter Pets Shop,Gift Shop,Gift Shop > Artificial Christmas Trees,Gift Shop > Artificial Christmas Trees,0.6652500109966402,2,"Walmart, Wayfair",5,1,0,0.8,0.4,0.8477930460075132,20.793122533313547,0.0,8.175289105295192,33.41095596133191,0.0,0.0,5.0,0.0,0,Gift Shop > Artificial Christmas Trees,Walmart::Seasonal > Easter > Easter Eggs,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.49910693370257014,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,46,Gift Shop > Artificial Christmas Trees,Seasonal,Competitor dept: Seasonal,Easter Eggs
E0258,ENTER,Ratchets & Pawls,Amazon: Industrial & Scientific > Power Transmission Products > Ratchets & Pawls,Facilities,Facilities > Hand & Power Tools,Facilities > Hand & Power Tools > Power Tools > Pneumatic Tools,0.6569413651261022,1,Amazon,1,1,0,0.0,0.2,0.904,37.04959568733154,0.0,13.58490566037736,60.51428571428571,0.0,0.0,1.0,0.0,0,Facilities > Hand & Power Tools > Power Tools > Pneumatic Tools,Amazon::Industrial & Scientific > Power Transmission Products > Ratchets & Pawls,0,,,,,OFF-BRAND,OFF-BRAND,CURATE,OFF-BRAND,0.4975487870619946,C,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,47,Facilities > Hand & Power Tools,Industrial & Scientific,Competitor dept: Industrial & Scientific,Ratchets & Pawls
E0287,ENTER,Draft Stoppers,Amazon: Home & Kitchen > Home Décor > Draft Stoppers,Furniture,Furniture > Decor,Party Supplies > Party Décor,0.7087079293508936,1,Amazon,1,1,0,0.0,0.2,0.904,36.91899484742716,0.0,9.129640900791236,64.70834879406308,0.0,0.0,1.0,0.0,0,Party Supplies > Party Décor,Amazon::Home & Kitchen > Home Décor > Draft Stoppers,1,,,,,OFF-BRAND,OFF-BRAND,CURATE,OFF-BRAND,0.4971569845422815,C,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,48,Party Supplies > Party Décor,Home & Kitchen,Competitor dept: Home & Kitchen,Draft Stoppers
E0034,ENTER,L-Carnitine,Amazon: Health & Personal Care > Sports Nutrition > L-Carnitine | Walmart: Health and Medicine > Protein > L Carnitine,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care > Skin Care > Supplements,0.7233857056413984,2,"Amazon, Walmart",2,2,0,0.0,0.4,0.8441170255993499,20.51393269660108,0.0,9.969567863664029,31.05829752953813,0.0,0.0,2.0,0.0,0,Healthcare Supplies > Personal Care > Skin Care > Supplements,Amazon::Health & Personal Care > Sports Nutrition > L-Carnitine,0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.4969827570495757,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,49,Healthcare Supplies > OTC Pharmaceuticals,Health & Personal Care,Competitor dept: Health & Personal Care,L-Carnitine
E0364,ENTER,Needlepoint,"Amazon: Arts, Crafts & Sewing > Needlework > Needlepoint",Retail Store Supplies,Retail Store Supplies > Sewing & Tailoring,Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies,0.6458908632071242,2,"Amazon, Walmart",1,1,0,1.0,0.4,0.8441170255993499,20.21957345324009,0.0,10.626902008520998,29.812244897959182,0.0,0.0,1.0,0.0,0,Retail Store Supplies > Sewing & Tailoring > Needle Arts,"Amazon::Arts, Crafts & Sewing > Needlework > Needlepoint",0,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.49609967931949267,B,"Pass - real gap, wrong store for Staples","Celebrations, gifting & creativity",0.0,0.0,,50,Retail Store Supplies > Sewing & Tailoring,Arts Crafts & Sewing,Competitor dept: Arts Crafts & Sewing,Needlepoint
E0341,ENTER,Trash Compactors,Amazon: Appliances > Garbage Disposals & Compactors > Trash Compactors,Cleaning Supplies,Cleaning Supplies > Waste & Recycling,Cleaning Supplies > Waste & Recycling > Trash Cans & Recycling Bins,0.6881385805838722,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,20.193928478268973,0.0,15.155203895313452,25.23265306122449,0.0,0.0,1.0,0.0,0,Cleaning Supplies > Waste & Recycling > Trash Bags,Amazon::Appliances > Garbage Disposals & Compactors > Trash Compactors,1,,,,,OFF-BRAND,OFF-BRAND,OFF-BRAND,OFF-BRAND,0.49602274439457933,B,"Pass - real gap, wrong store for Staples","Health, safety & facilities",0.0,0.0,,51,Cleaning Supplies > Waste & Recycling,Appliances,Competitor dept: Appliances,Trash Compactors
E0036,ENTER,Agricultural & Construction Machinery,"Amazon: Patio, Lawn & Garden > Farm & Ranch > Agricultural & Construction Machinery | Walmart: Industrial & Scientific > Farm & Ranch > Agricultural & Construction Machinery | Walmart: Industrial & Scientific > Farm & Ranch > Agricultural Structures & Hardware",Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.6564900573595228,2,"Amazon, Walmart",3,2,0,1.0,0.4,0.8441170255993499,29.022218169622743,5.219805591339171,12.408196388719823,45.63623995052566,0.0,10.439611182678343,3.0,0.0,0,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,Walmart::Industrial & Scientific > Farm & Ranch > Agricultural & Construction Machinery,0,,,,,OFF-BRAND,OFF-BRAND,VERTICAL EXTENSION,OFF-BRAND,0.4952337318456317,B,"Pass - real gap, wrong store for Staples",Outdoor living & grounds,0.0,0.0,,52,Facilities > Grounds Maintenance,Industrial & Scientific,Competitor dept: Industrial & Scientific,Agricultural & Construction Machinery
